"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 15, 2020","33.00","33.70","34.15","32.75","22.97M","-1.64%"
"Jul 14, 2020","33.55","34.40","34.45","33.40","22.09M","-2.89%"
"Jul 13, 2020","34.55","35.40","35.45","34.30","28.82M","-1.43%"
"Jul 10, 2020","35.05","35.85","36.10","34.60","101.79M","-5.53%"
"Jul 09, 2020","37.10","37.80","38.00","36.85","38.09M","-0.40%"
"Jul 08, 2020","37.25","36.65","38.75","36.60","81.54M","1.22%"
"Jul 07, 2020","36.80","37.30","37.35","36.10","33.77M","-0.81%"
"Jul 06, 2020","37.10","36.25","37.30","36.00","36.39M","3.20%"
"Jul 03, 2020","35.95","36.50","36.55","35.80","19.47M","-0.83%"
"Jul 02, 2020","36.25","36.60","37.05","36.10","26.98M","-0.41%"
"Jul 01, 2020","36.40","35.00","36.55","34.50","39.41M","4.75%"
"Jun 30, 2020","34.75","35.80","36.15","34.55","22.91M","-1.70%"
"Jun 29, 2020","35.35","36.20","36.40","35.15","29.07M","-3.42%"
"Jun 26, 2020","36.60","37.65","37.95","36.40","37.65M","-1.35%"
"Jun 25, 2020","37.10","36.30","37.60","35.55","57.45M","1.64%"
"Jun 24, 2020","36.50","38.00","38.40","36.25","70.62M","-2.54%"
"Jun 23, 2020","37.45","36.00","37.90","35.90","83.93M","4.61%"
"Jun 22, 2020","35.80","35.85","36.00","35.00","89.83M","3.77%"
"Jun 19, 2020","34.50","34.50","34.65","33.90","47.81M","1.77%"
"Jun 18, 2020","33.90","33.10","34.20","32.90","41.94M","2.26%"
"Jun 17, 2020","33.15","32.90","33.90","32.50","48.13M","0.00%"
"Jun 16, 2020","33.15","34.50","34.85","31.90","62.03M","-1.49%"
"Jun 15, 2020","33.65","33.00","34.15","32.05","50.67M","1.82%"
"Jun 12, 2020","33.05","31.00","33.20","30.90","51.63M","0.76%"
"Jun 11, 2020","32.80","34.50","35.20","32.55","97.14M","-3.10%"
"Jun 10, 2020","33.85","32.00","34.10","31.65","83.66M","6.45%"
"Jun 09, 2020","31.80","33.00","33.50","31.50","63.89M","-2.45%"
"Jun 08, 2020","32.60","35.50","35.50","32.25","103.77M","-3.41%"
"Jun 05, 2020","33.75","31.50","34.10","31.40","96.12M","8.87%"
"Jun 04, 2020","31.00","29.95","32.60","29.70","127.14M","2.48%"
"Jun 03, 2020","30.25","29.80","31.60","29.60","86.26M","3.42%"
"Jun 02, 2020","29.25","29.30","29.70","28.60","40.25M","0.17%"
"Jun 01, 2020","29.20","27.40","30.10","27.00","72.83M","9.16%"
"May 29, 2020","26.75","26.65","27.35","26.35","35.14M","0.00%"
"May 28, 2020","26.75","27.60","27.90","26.60","41.84M","-2.73%"
"May 27, 2020","27.50","26.70","27.65","26.55","27.04M","3.00%"
"May 26, 2020","26.70","26.80","27.05","26.45","17.29M","0.19%"
"May 22, 2020","26.65","26.70","27.65","26.40","27.66M","-1.30%"
"May 21, 2020","27.00","26.60","27.65","26.30","26.59M","1.50%"
"May 20, 2020","26.60","26.60","26.90","26.30","17.21M","0.00%"
"May 19, 2020","26.60","27.60","27.75","26.50","25.29M","-2.74%"
"May 18, 2020","27.35","28.90","28.95","26.75","28.52M","-5.03%"
"May 15, 2020","28.80","29.30","29.60","28.60","18.84M","-1.71%"
"May 14, 2020","29.30","30.15","30.55","29.10","22.67M","-4.25%"
"May 13, 2020","30.60","30.30","31.00","29.45","38.94M","6.62%"
"May 12, 2020","28.70","28.50","29.20","27.90","21.78M","-0.35%"
"May 11, 2020","28.80","29.40","29.50","28.70","16.33M","-1.37%"
"May 08, 2020","29.20","29.85","30.20","29.05","14.36M","-1.68%"
"May 07, 2020","29.70","29.15","30.25","28.90","14.84M","1.19%"
"May 06, 2020","29.35","29.20","29.60","28.50","18.01M","0.51%"
"May 05, 2020","29.20","30.50","30.75","29.05","19.12M","-3.15%"
"May 04, 2020","30.15","30.90","31.10","29.90","21.84M","-6.66%"
"Apr 30, 2020","32.30","32.70","33.70","32.10","31.47M","0.00%"
"Apr 29, 2020","32.30","31.30","32.50","31.10","18.72M","3.36%"
"Apr 28, 2020","31.25","30.80","31.35","30.70","11.78M","1.63%"
"Apr 27, 2020","30.75","30.40","30.90","30.30","11.95M","1.82%"
"Apr 24, 2020","30.20","30.70","31.10","30.15","14.35M","-3.21%"
"Apr 23, 2020","31.20","31.50","31.75","31.00","19.39M","0.32%"
"Apr 22, 2020","31.10","31.00","31.25","30.20","18.79M","0.00%"
"Apr 21, 2020","31.10","32.30","32.35","30.95","21.86M","-5.33%"
"Apr 20, 2020","32.85","32.10","33.90","31.40","41.21M","3.30%"
"Apr 17, 2020","31.80","32.25","32.75","31.00","28.21M","2.42%"
