"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 03, 2019","568.25","559.00","569.45","552.50","1.28M","1.68%"
"May 31, 2019","558.85","562.70","569.00","550.85","1.91M","-0.55%"
"May 30, 2019","561.95","560.10","563.50","554.25","2.58M","-0.43%"
"May 29, 2019","564.35","577.40","582.45","559.90","1.95M","-2.35%"
"May 28, 2019","577.95","579.00","584.20","571.50","2.47M","-0.13%"
"May 27, 2019","578.70","570.00","586.00","568.00","1.96M","1.42%"
"May 24, 2019","570.60","569.20","572.50","559.45","1.80M","1.04%"
"May 23, 2019","564.75","561.90","568.90","543.75","5.64M","2.12%"
"May 22, 2019","553.00","562.00","574.00","550.05","7.76M","-1.14%"
"May 21, 2019","559.35","565.45","580.00","552.75","4.29M","-1.08%"
"May 20, 2019","565.45","560.00","567.00","550.40","1.59M","3.91%"
"May 17, 2019","544.15","549.00","551.95","541.00","1.19M","-1.10%"
"May 16, 2019","550.20","554.00","556.70","541.05","2.59M","-0.99%"
"May 15, 2019","555.70","554.00","562.50","551.50","1.40M","-0.05%"
"May 14, 2019","556.00","546.00","560.75","541.20","1.82M","1.70%"
"May 13, 2019","546.70","552.00","556.75","529.60","2.03M","-1.59%"
"May 10, 2019","555.55","557.75","562.70","551.00","1.69M","-0.39%"
"May 09, 2019","557.75","559.90","561.05","548.70","1.67M","-0.04%"
"May 08, 2019","558.00","556.00","561.40","549.00","1.89M","0.01%"
"May 07, 2019","557.95","564.00","566.30","555.15","1.48M","-0.96%"
"May 06, 2019","563.35","556.00","564.50","556.00","1.72M","-0.20%"
"May 03, 2019","564.50","568.00","573.00","561.65","2.76M","-0.19%"
"May 02, 2019","565.60","563.00","569.70","556.70","1.70M","0.11%"
"Apr 30, 2019","565.00","569.90","571.05","558.65","1.91M","-0.52%"
"Apr 26, 2019","567.95","558.25","572.90","557.20","2.59M","2.22%"
"Apr 25, 2019","555.60","558.70","563.95","551.15","2.42M","-0.53%"
"Apr 24, 2019","558.55","561.40","564.50","553.20","1.90M","-0.56%"
"Apr 23, 2019","561.70","562.50","575.95","560.40","2.18M","0.11%"
"Apr 22, 2019","561.10","560.00","566.00","556.60","1.21M","-0.08%"
"Apr 18, 2019","561.55","562.00","566.65","553.20","2.31M","0.39%"
"Apr 16, 2019","559.35","570.00","571.75","556.60","2.25M","-1.23%"
"Apr 15, 2019","566.30","555.00","569.20","552.00","2.25M","2.06%"
"Apr 12, 2019","554.85","547.95","556.70","545.30","4.35M","1.84%"
"Apr 11, 2019","544.85","546.35","554.70","542.00","2.98M","-0.29%"
"Apr 10, 2019","546.45","531.55","551.75","530.80","5.99M","2.72%"
"Apr 09, 2019","532.00","526.25","534.50","525.40","2.30M","1.26%"
