"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 06, 2020","3,765.85","3,870.00","3,879.95","3,752.00","666.86K","-1.69%"
"Oct 05, 2020","3,830.45","3,815.00","3,857.80","3,785.05","460.89K","0.57%"
"Oct 01, 2020","3,808.60","3,820.00","3,827.95","3,762.00","336.32K","0.28%"
"Sep 30, 2020","3,798.15","3,734.00","3,825.00","3,714.05","535.77K","1.64%"
"Sep 29, 2020","3,736.85","3,769.00","3,796.00","3,701.65","449.33K","-0.01%"
"Sep 28, 2020","3,737.35","3,710.90","3,778.00","3,689.00","390.64K","1.38%"
"Sep 25, 2020","3,686.40","3,640.00","3,716.95","3,615.00","507.37K","2.04%"
"Sep 24, 2020","3,612.75","3,590.00","3,655.00","3,560.20","517.32K","-0.34%"
"Sep 23, 2020","3,624.90","3,618.90","3,652.90","3,562.80","405.86K","1.03%"
"Sep 22, 2020","3,588.00","3,660.00","3,678.00","3,540.05","670.65K","-1.14%"
"Sep 21, 2020","3,629.30","3,790.00","3,795.00","3,613.50","604.28K","-4.43%"
"Sep 18, 2020","3,797.50","3,837.70","3,839.75","3,774.85","947.70K","-0.48%"
"Sep 17, 2020","3,815.65","3,848.00","3,890.95","3,768.75","741.01K","-0.75%"
"Sep 16, 2020","3,844.50","3,742.00","3,860.00","3,737.15","917.53K","2.96%"
"Sep 15, 2020","3,734.10","3,720.05","3,766.50","3,715.00","366.11K","0.39%"
"Sep 14, 2020","3,719.50","3,788.90","3,796.00","3,711.00","397.74K","-1.40%"
"Sep 11, 2020","3,772.25","3,724.00","3,828.00","3,720.00","829.72K","1.43%"
"Sep 10, 2020","3,719.25","3,765.50","3,765.50","3,700.05","357.93K","-0.51%"
"Sep 09, 2020","3,738.30","3,690.00","3,749.00","3,686.10","332.88K","0.18%"
"Sep 08, 2020","3,731.60","3,726.90","3,762.45","3,711.25","379.28K","0.20%"
"Sep 07, 2020","3,724.05","3,732.90","3,750.00","3,655.00","437.32K","0.49%"
"Sep 04, 2020","3,705.85","3,730.00","3,809.00","3,698.55","759.85K","-1.09%"
"Sep 03, 2020","3,746.85","3,798.00","3,808.75","3,740.00","414.16K","-1.38%"
"Sep 02, 2020","3,799.20","3,787.90","3,813.60","3,752.00","305.95K","0.75%"
"Sep 01, 2020","3,771.00","3,735.00","3,787.75","3,718.30","387.45K","1.21%"
"Aug 31, 2020","3,726.05","3,806.40","3,811.00","3,684.00","600.23K","-1.79%"
"Aug 28, 2020","3,793.85","3,819.00","3,827.60","3,787.00","512.49K","-0.60%"
"Aug 27, 2020","3,816.60","3,840.00","3,853.35","3,810.00","385.95K","-0.33%"
"Aug 26, 2020","3,829.25","3,845.00","3,857.35","3,799.10","608.53K","-1.73%"
"Aug 25, 2020","3,896.85","3,918.00","3,929.95","3,875.00","358.59K","-0.29%"
"Aug 24, 2020","3,908.35","3,912.00","3,926.00","3,894.20","444.41K","0.66%"
"Aug 21, 2020","3,882.75","3,896.00","3,912.00","3,865.05","401.01K","0.38%"
"Aug 20, 2020","3,868.10","3,880.00","3,910.20","3,837.25","523.85K","-0.19%"
"Aug 19, 2020","3,875.40","3,943.65","3,949.00","3,865.65","505.66K","-0.99%"
"Aug 18, 2020","3,914.30","3,880.00","3,940.00","3,875.00","768.90K","1.18%"
"Aug 17, 2020","3,868.65","3,830.00","3,895.00","3,802.00","987.82K","1.77%"
"Aug 14, 2020","3,801.35","3,828.00","3,840.00","3,752.00","537.50K","-0.18%"
"Aug 13, 2020","3,808.25","3,823.80","3,857.85","3,792.05","513.26K","-0.04%"
"Aug 12, 2020","3,809.75","3,880.55","3,885.00","3,800.00","619.44K","-1.80%"
"Aug 11, 2020","3,879.55","3,950.00","3,970.00","3,865.00","422.06K","-1.60%"
"Aug 10, 2020","3,942.80","3,959.95","4,005.00","3,929.00","826.72K","0.20%"
"Aug 07, 2020","3,934.80","3,865.00","3,945.00","3,850.00","1.06M","2.00%"
"Aug 06, 2020","3,857.65","3,865.00","3,912.00","3,845.00","786.06K","0.20%"
"Aug 05, 2020","3,849.95","3,839.90","3,873.55","3,827.95","569.22K","0.85%"
"Aug 04, 2020","3,817.60","3,800.00","3,855.00","3,785.00","642.56K","1.10%"
"Aug 03, 2020","3,776.20","3,827.00","3,849.90","3,768.10","369.18K","-1.24%"
"Jul 31, 2020","3,823.60","3,811.00","3,860.00","3,801.10","681.90K","0.46%"
"Jul 30, 2020","3,805.95","3,818.40","3,874.40","3,790.50","855.54K","0.30%"
"Jul 29, 2020","3,794.70","3,797.70","3,853.00","3,780.00","785.43K","0.53%"
"Jul 28, 2020","3,774.75","3,780.30","3,830.00","3,763.35","599.91K","-0.07%"
"Jul 27, 2020","3,777.35","3,845.00","3,846.60","3,762.40","523.51K","-1.08%"
"Jul 24, 2020","3,818.45","3,824.95","3,849.90","3,768.00","665.23K","-0.24%"
"Jul 23, 2020","3,827.60","3,825.00","3,879.75","3,820.00","791.77K","0.59%"
"Jul 22, 2020","3,805.05","3,914.80","3,924.40","3,791.05","1.02M","-1.94%"
"Jul 21, 2020","3,880.40","3,999.00","4,010.00","3,875.00","1.88M","-2.57%"
"Jul 20, 2020","3,982.65","3,859.00","3,993.00","3,807.20","3.79M","5.22%"
"Jul 17, 2020","3,785.00","3,900.00","3,938.00","3,766.80","4.50M","-1.81%"
"Jul 16, 2020","3,854.75","3,729.00","3,880.25","3,689.55","987.22K","3.53%"
"Jul 15, 2020","3,723.25","3,742.00","3,778.30","3,711.70","506.57K","-0.32%"
"Jul 14, 2020","3,735.25","3,795.55","3,795.95","3,729.00","399.21K","-1.62%"
"Jul 13, 2020","3,796.80","3,760.00","3,835.00","3,750.25","1.11M","1.88%"
"Jul 10, 2020","3,726.65","3,669.60","3,753.60","3,655.35","706.14K","1.44%"
"Jul 09, 2020","3,673.60","3,690.00","3,699.00","3,650.00","397.35K","-0.31%"
"Jul 08, 2020","3,685.00","3,675.55","3,712.50","3,630.00","531.42K","0.18%"
"Jul 07, 2020","3,678.45","3,636.00","3,685.45","3,580.00","664.35K","1.49%"
"Jul 06, 2020","3,624.45","3,560.00","3,646.00","3,541.00","538.08K","2.43%"
"Jul 03, 2020","3,538.35","3,549.50","3,579.95","3,515.00","323.23K","0.09%"
"Jul 02, 2020","3,535.10","3,553.00","3,567.65","3,512.05","422.32K","-0.31%"
"Jul 01, 2020","3,545.95","3,605.00","3,611.00","3,536.00","586.23K","-1.61%"
"Jun 30, 2020","3,603.80","3,542.00","3,615.00","3,540.00","1.24M","2.40%"
"Jun 29, 2020","3,519.25","3,452.80","3,544.85","3,445.80","940.19K","1.82%"
"Jun 26, 2020","3,456.40","3,457.30","3,499.90","3,444.30","448.35K","0.17%"
"Jun 25, 2020","3,450.40","3,424.90","3,474.40","3,420.00","546.49K","0.12%"
"Jun 24, 2020","3,446.40","3,487.00","3,504.90","3,440.00","573.27K","-0.60%"
"Jun 23, 2020","3,467.05","3,429.95","3,504.90","3,426.30","765.55K","1.34%"
"Jun 22, 2020","3,421.20","3,450.00","3,475.00","3,416.00","735.17K","-0.50%"
"Jun 19, 2020","3,438.55","3,417.90","3,450.00","3,382.00","782.74K","1.01%"
"Jun 18, 2020","3,404.25","3,415.00","3,457.00","3,381.55","898.02K","0.08%"
"Jun 17, 2020","3,401.45","3,357.85","3,435.00","3,355.05","1.10M","1.68%"
"Jun 16, 2020","3,345.35","3,381.05","3,399.95","3,330.00","701.36K","-0.35%"
"Jun 15, 2020","3,357.20","3,351.00","3,406.50","3,343.45","609.72K","-0.26%"
"Jun 12, 2020","3,366.05","3,333.00","3,443.00","3,305.75","1.37M","-0.13%"
"Jun 11, 2020","3,370.35","3,389.90","3,403.45","3,330.00","673.11K","-0.20%"
"Jun 10, 2020","3,377.00","3,420.90","3,447.60","3,357.40","628.26K","-1.13%"
"Jun 09, 2020","3,415.70","3,434.90","3,469.90","3,409.00","567.61K","-0.32%"
"Jun 08, 2020","3,426.80","3,486.00","3,513.25","3,410.00","768.76K","-1.15%"
"Jun 05, 2020","3,466.70","3,475.00","3,497.95","3,402.20","1.20M","0.47%"
"Jun 04, 2020","3,450.35","3,510.00","3,555.00","3,422.00","1.31M","-1.71%"
"Jun 03, 2020","3,510.30","3,601.00","3,708.00","3,471.20","3.42M","1.72%"
"Jun 02, 2020","3,451.00","3,434.90","3,480.00","3,400.00","786.44K","0.47%"
"Jun 01, 2020","3,434.85","3,416.00","3,470.00","3,401.00","883.46K","1.66%"
"May 29, 2020","3,378.85","3,289.90","3,417.00","3,289.90","1.66M","1.67%"
"May 28, 2020","3,323.25","3,217.50","3,363.25","3,189.35","1.45M","3.20%"
"May 27, 2020","3,220.30","3,170.00","3,238.95","3,141.00","739.33K","1.78%"
"May 26, 2020","3,163.85","3,200.00","3,244.00","3,141.00","718.13K","-0.10%"
"May 22, 2020","3,167.10","3,104.00","3,184.20","3,080.00","630.58K","1.80%"
"May 21, 2020","3,110.95","3,120.10","3,157.00","3,099.00","574.33K","-0.54%"
"May 20, 2020","3,127.85","3,110.60","3,159.00","3,106.85","439.15K","0.77%"
"May 19, 2020","3,104.00","3,130.20","3,147.90","3,086.05","537.22K","-0.18%"
"May 18, 2020","3,109.55","3,110.00","3,165.00","3,098.10","730.35K","-0.52%"
"May 15, 2020","3,125.65","3,146.90","3,196.00","3,115.00","870.25K","0.22%"
"May 14, 2020","3,118.70","3,065.00","3,138.00","3,031.70","777.26K","1.27%"
"May 13, 2020","3,079.55","3,180.00","3,188.00","3,057.50","850.98K","-0.89%"
"May 12, 2020","3,107.30","3,048.95","3,123.20","3,031.30","1.33M","1.75%"
"May 11, 2020","3,053.95","3,029.00","3,083.40","2,991.85","1.10M","1.98%"
"May 08, 2020","2,994.65","2,945.00","3,037.00","2,923.45","1.10M","2.72%"
"May 07, 2020","2,915.35","2,977.70","2,980.00","2,867.00","994.65K","-2.42%"
"May 06, 2020","2,987.70","2,950.00","3,065.00","2,907.65","995.97K","0.30%"
"May 05, 2020","2,978.75","3,107.00","3,126.00","2,970.50","905.27K","-3.69%"
"May 04, 2020","3,092.95","3,109.00","3,160.00","3,056.00","591.35K","-2.30%"
"Apr 30, 2020","3,165.75","3,195.00","3,205.00","3,150.00","1.02M","0.28%"
"Apr 29, 2020","3,156.80","3,187.80","3,238.75","3,150.00","1.18M","-1.16%"
"Apr 28, 2020","3,193.95","3,277.00","3,289.85","3,160.00","1.38M","-1.48%"
"Apr 27, 2020","3,242.05","3,075.85","3,290.00","3,070.00","1.99M","5.87%"
"Apr 24, 2020","3,062.15","2,980.00","3,122.90","2,956.00","2.61M","3.89%"
"Apr 23, 2020","2,947.40","2,960.00","3,245.00","2,918.00","3.43M","-0.18%"
"Apr 22, 2020","2,952.65","2,863.00","2,969.70","2,827.45","737.40K","3.12%"
"Apr 21, 2020","2,863.25","2,779.90","2,906.35","2,733.15","1.13M","1.07%"
"Apr 20, 2020","2,833.00","2,860.10","2,864.80","2,801.00","667.92K","0.03%"
"Apr 17, 2020","2,832.15","2,884.00","2,895.00","2,802.20","705.27K","-0.16%"
"Apr 16, 2020","2,836.80","2,837.50","2,893.95","2,815.00","675.91K","-0.02%"
"Apr 15, 2020","2,837.35","2,772.00","2,908.50","2,754.70","1.01M","4.85%"
"Apr 13, 2020","2,706.15","2,800.00","2,800.00","2,697.35","501.53K","-3.41%"
"Apr 09, 2020","2,801.70","2,850.00","2,850.00","2,732.90","893.11K","0.94%"
"Apr 08, 2020","2,775.55","2,829.00","2,990.00","2,759.00","1.04M","-2.08%"
"Apr 07, 2020","2,834.50","2,640.15","2,878.70","2,640.15","1.06M","10.58%"
"Apr 03, 2020","2,563.25","2,588.95","2,610.00","2,475.00","726.90K","-0.06%"
"Apr 01, 2020","2,564.85","2,700.00","2,780.00","2,505.00","1.17M","-4.62%"
"Mar 31, 2020","2,688.95","2,579.95","2,710.00","2,490.00","734.77K","8.70%"
"Mar 30, 2020","2,473.75","2,465.25","2,579.35","2,442.75","701.82K","-2.19%"
"Mar 27, 2020","2,529.25","2,690.00","2,708.95","2,505.00","472.58K","-2.29%"
"Mar 26, 2020","2,588.45","2,471.55","2,668.80","2,417.30","944.12K","5.59%"
"Mar 25, 2020","2,451.40","2,364.60","2,511.60","2,317.10","1.25M","3.67%"
"Mar 24, 2020","2,364.70","2,117.00","2,450.00","2,111.90","929.17K","10.61%"
"Mar 23, 2020","2,137.85","2,300.00","2,422.40","2,100.00","613.49K","-13.37%"
"Mar 20, 2020","2,467.80","2,341.30","2,500.90","2,294.25","742.46K","6.46%"
"Mar 19, 2020","2,318.15","2,389.00","2,404.00","2,260.00","786.86K","-7.35%"
"Mar 18, 2020","2,501.95","2,728.00","2,744.95","2,480.00","649.48K","-6.85%"
"Mar 17, 2020","2,686.00","2,720.00","2,795.75","2,669.05","567.27K","-0.85%"
"Mar 16, 2020","2,709.00","2,704.80","2,744.65","2,602.05","791.03K","-1.98%"
"Mar 13, 2020","2,763.60","2,700.00","3,049.90","2,410.00","1.11M","-1.67%"
"Mar 12, 2020","2,810.65","2,945.00","2,968.95","2,785.05","774.26K","-7.80%"
"Mar 11, 2020","3,048.30","2,982.20","3,065.90","2,944.10","534.60K","1.73%"
"Mar 09, 2020","2,996.50","3,045.00","3,061.80","2,968.50","607.26K","-2.76%"
"Mar 06, 2020","3,081.40","3,084.90","3,100.00","3,013.25","593.37K","-1.46%"
"Mar 05, 2020","3,127.15","3,082.60","3,165.00","3,076.10","720.10K","2.09%"
"Mar 04, 2020","3,063.05","3,048.00","3,080.00","3,028.00","368.50K","1.21%"
"Mar 03, 2020","3,026.50","2,970.00","3,045.50","2,965.00","399.77K","2.62%"
