"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 25, 2019","2,666.90","2,640.25","2,694.95","2,622.80","1.28M","1.04%"
"Feb 22, 2019","2,639.50","2,584.75","2,650.00","2,555.70","1.38M","2.06%"
"Feb 21, 2019","2,586.30","2,550.00","2,606.00","2,519.85","1.31M","2.42%"
"Feb 20, 2019","2,525.15","2,574.90","2,584.00","2,508.55","1.56M","-0.46%"
"Feb 19, 2019","2,536.90","2,583.95","2,610.00","2,505.10","2.27M","-1.12%"
"Feb 18, 2019","2,565.55","2,650.00","2,689.65","2,545.05","2.69M","0.09%"
"Feb 15, 2019","2,563.35","2,660.00","2,660.00","1,872.95","6.76M","-3.90%"
"Feb 14, 2019","2,667.25","2,648.70","2,674.95","2,616.00","597.41K","0.70%"
"Feb 13, 2019","2,648.70","2,665.00","2,681.75","2,632.00","676.46K","-0.14%"
"Feb 12, 2019","2,652.50","2,619.00","2,676.45","2,584.00","1.31M","1.42%"
"Feb 11, 2019","2,615.35","2,660.10","2,707.95","2,559.35","1.90M","-5.57%"
"Feb 08, 2019","2,769.70","2,818.00","2,818.00","2,751.65","714.19K","-1.85%"
"Feb 07, 2019","2,821.80","2,791.00","2,835.00","2,791.00","561.80K","1.15%"
"Feb 06, 2019","2,789.70","2,816.00","2,816.00","2,761.00","881.80K","-1.13%"
"Feb 05, 2019","2,821.45","2,775.20","2,859.85","2,773.00","1.65M","3.15%"
"Feb 04, 2019","2,735.20","2,807.90","2,878.00","2,715.25","2.15M","-2.01%"
"Feb 01, 2019","2,791.25","2,717.70","2,819.00","2,715.15","1.45M","2.59%"
"Jan 31, 2019","2,720.80","2,665.00","2,728.55","2,651.00","1.23M","2.08%"
"Jan 30, 2019","2,665.40","2,655.05","2,680.00","2,637.45","657.01K","-0.04%"
"Jan 29, 2019","2,666.45","2,616.00","2,684.00","2,603.00","867.70K","1.59%"
"Jan 28, 2019","2,624.75","2,671.90","2,671.90","2,597.05","684.99K","-1.78%"
"Jan 25, 2019","2,672.40","2,670.50","2,691.00","2,645.50","609.28K","0.15%"
"Jan 24, 2019","2,668.45","2,642.05","2,674.70","2,642.05","611.57K","0.82%"
"Jan 23, 2019","2,646.75","2,639.85","2,660.00","2,630.00","754.53K","0.24%"
"Jan 22, 2019","2,640.30","2,599.10","2,645.00","2,589.95","776.07K","1.56%"
"Jan 21, 2019","2,599.80","2,605.00","2,642.00","2,581.80","595.06K","0.12%"
"Jan 18, 2019","2,596.80","2,605.00","2,629.35","2,594.50","536.27K","-0.85%"
"Jan 17, 2019","2,619.15","2,620.00","2,628.80","2,600.00","649.80K","0.08%"
"Jan 16, 2019","2,616.95","2,580.00","2,627.70","2,575.30","946.15K","0.85%"
"Jan 15, 2019","2,594.80","2,585.00","2,604.00","2,581.35","357.58K","0.62%"
"Jan 14, 2019","2,578.80","2,585.35","2,605.00","2,555.00","394.48K","-0.36%"
"Jan 11, 2019","2,588.15","2,610.80","2,610.80","2,580.00","316.79K","-0.47%"
"Jan 10, 2019","2,600.40","2,598.10","2,610.00","2,583.15","390.41K","-0.10%"
"Jan 09, 2019","2,603.10","2,580.90","2,610.90","2,580.90","464.34K","1.27%"
"Jan 08, 2019","2,570.50","2,561.00","2,586.85","2,551.00","689.50K","0.46%"
"Jan 07, 2019","2,558.65","2,613.85","2,613.85","2,537.30","542.42K","-1.59%"
"Jan 04, 2019","2,600.00","2,580.00","2,606.00","2,562.00","407.40K","0.88%"
"Jan 03, 2019","2,577.35","2,605.00","2,614.80","2,564.00","541.89K","-0.91%"
"Jan 02, 2019","2,601.05","2,606.00","2,618.00","2,575.05","417.55K","-0.23%"
"Jan 01, 2019","2,607.05","2,618.10","2,634.00","2,600.00","338.76K","-0.36%"
"Dec 31, 2018","2,616.50","2,634.70","2,663.80","2,610.00","1.03M","-0.21%"
"Dec 28, 2018","2,621.90","2,605.00","2,633.00","2,601.10","597.70K","1.33%"
"Dec 27, 2018","2,587.45","2,641.00","2,645.00","2,581.35","587.58K","-1.33%"
"Dec 26, 2018","2,622.30","2,598.00","2,628.00","2,575.20","753.62K","0.87%"
"Dec 24, 2018","2,599.80","2,610.00","2,623.10","2,578.20","504.64K","-0.32%"
"Dec 21, 2018","2,608.05","2,609.40","2,616.30","2,578.10","747.96K","-0.78%"
"Dec 20, 2018","2,628.45","2,607.70","2,633.95","2,592.00","493.09K","0.56%"
"Dec 19, 2018","2,613.75","2,645.00","2,651.00","2,584.65","841.24K","-0.97%"
"Dec 18, 2018","2,639.30","2,601.80","2,645.00","2,582.15","739.25K","1.00%"
"Dec 17, 2018","2,613.15","2,604.70","2,635.00","2,600.20","592.40K","0.83%"
"Dec 14, 2018","2,591.70","2,595.00","2,609.60","2,568.00","586.36K","-0.20%"
"Dec 13, 2018","2,596.85","2,625.00","2,625.00","2,567.20","1.04M","0.41%"
"Dec 12, 2018","2,586.35","2,670.00","2,711.55","2,534.10","3.41M","-4.78%"
"Dec 11, 2018","2,716.15","2,668.50","2,749.95","2,666.10","840.78K","0.96%"
"Dec 10, 2018","2,690.45","2,623.10","2,707.00","2,623.10","1.01M","-0.08%"
"Dec 07, 2018","2,692.55","2,661.00","2,714.30","2,643.00","1.18M","1.94%"
"Dec 06, 2018","2,641.20","2,671.00","2,681.00","2,621.15","515.15K","-1.14%"
"Dec 05, 2018","2,671.65","2,696.00","2,713.95","2,646.60","447.63K","-1.20%"
"Dec 04, 2018","2,704.05","2,688.00","2,718.85","2,681.80","915.45K","1.36%"
"Dec 03, 2018","2,667.90","2,738.60","2,742.60","2,652.45","983.83K","-1.99%"
"Nov 30, 2018","2,722.20","2,661.00","2,734.55","2,657.05","1.49M","2.52%"
"Nov 29, 2018","2,655.30","2,584.00","2,666.70","2,575.10","1.05M","3.23%"
"Nov 28, 2018","2,572.30","2,595.00","2,595.35","2,547.75","644.29K","-0.64%"
"Nov 27, 2018","2,588.75","2,575.00","2,602.80","2,542.00","1.05M","1.18%"
"Nov 26, 2018","2,558.60","2,607.00","2,637.90","2,521.05","1.13M","-1.92%"
"Nov 22, 2018","2,608.70","2,580.00","2,619.70","2,575.60","1.01M","0.27%"
"Nov 21, 2018","2,601.80","2,608.00","2,655.00","2,577.15","4.49M","6.49%"
"Nov 20, 2018","2,443.15","2,520.10","2,520.10","2,437.55","541.12K","-3.38%"
"Nov 19, 2018","2,528.60","2,545.50","2,545.60","2,490.00","947.02K","2.08%"
"Nov 16, 2018","2,477.05","2,463.00","2,496.80","2,442.05","425.81K","0.62%"
"Nov 15, 2018","2,461.80","2,456.80","2,497.95","2,449.95","498.73K","0.51%"
"Nov 14, 2018","2,449.25","2,449.90","2,470.00","2,406.80","430.25K","0.46%"
"Nov 13, 2018","2,438.05","2,416.00","2,451.00","2,415.55","469.70K","0.93%"
"Nov 12, 2018","2,415.55","2,413.90","2,437.85","2,395.00","487.89K","0.65%"
"Nov 09, 2018","2,400.00","2,465.00","2,465.00","2,389.00","1.00M","-2.16%"
"Nov 07, 2018","2,452.95","2,460.00","2,469.90","2,442.00","77.96K","0.09%"
"Nov 06, 2018","2,450.85","2,418.70","2,460.00","2,412.00","378.83K","1.24%"
"Nov 05, 2018","2,420.90","2,440.00","2,452.00","2,391.00","529.59K","-0.10%"
"Nov 02, 2018","2,423.25","2,465.50","2,475.90","2,403.55","880.71K","-1.56%"
"Nov 01, 2018","2,461.60","2,560.00","2,574.45","2,446.50","1.37M","-3.18%"
"Oct 31, 2018","2,542.45","2,438.95","2,554.40","2,423.05","2.27M","-2.00%"
"Oct 30, 2018","2,594.30","2,530.70","2,610.00","2,515.25","971.04K","2.42%"
"Oct 29, 2018","2,532.95","2,440.00","2,559.00","2,439.90","1.03M","5.34%"
"Oct 26, 2018","2,404.55","2,391.40","2,450.00","2,368.05","1.13M","0.59%"
"Oct 25, 2018","2,390.50","2,411.60","2,444.95","2,380.00","1.34M","-1.80%"
"Oct 24, 2018","2,434.30","2,488.00","2,497.00","2,386.55","725.64K","-1.59%"
"Oct 23, 2018","2,473.75","2,524.95","2,546.25","2,425.10","823.51K","-1.81%"
"Oct 22, 2018","2,519.40","2,562.50","2,582.65","2,496.25","556.39K","-1.29%"
"Oct 19, 2018","2,552.35","2,550.00","2,582.90","2,530.50","436.98K","-0.49%"
"Oct 17, 2018","2,565.00","2,580.00","2,599.00","2,552.00","492.01K","-0.33%"
"Oct 16, 2018","2,573.60","2,566.90","2,590.00","2,537.50","600.00K","0.26%"
"Oct 15, 2018","2,566.85","2,461.10","2,579.95","2,443.40","1.12M","4.75%"
"Oct 12, 2018","2,450.50","2,460.00","2,490.95","2,432.45","925.39K","-0.35%"
"Oct 11, 2018","2,459.00","2,412.05","2,516.00","2,408.00","548.03K","-1.03%"
"Oct 10, 2018","2,484.60","2,465.00","2,514.05","2,456.00","893.57K","1.24%"
"Oct 09, 2018","2,454.15","2,357.65","2,477.00","2,341.95","1.13M","4.87%"
"Oct 08, 2018","2,340.10","2,395.00","2,407.75","2,332.00","603.79K","-2.27%"
"Oct 05, 2018","2,394.55","2,356.00","2,429.10","2,350.30","736.95K","0.93%"
"Oct 04, 2018","2,372.45","2,469.00","2,493.95","2,360.25","804.21K","-4.70%"
"Oct 03, 2018","2,489.55","2,517.00","2,549.00","2,482.00","705.89K","-0.76%"
"Oct 01, 2018","2,508.60","2,531.00","2,540.70","2,440.35","762.36K","-0.87%"
"Sep 28, 2018","2,530.65","2,559.00","2,577.00","2,484.55","1.07M","-0.41%"
"Sep 27, 2018","2,541.00","2,609.90","2,620.35","2,529.00","1.05M","-2.30%"
"Sep 26, 2018","2,600.85","2,617.70","2,664.20","2,591.00","1.21M","-0.42%"
"Sep 25, 2018","2,611.70","2,570.60","2,619.25","2,550.25","759.25K","2.26%"
"Sep 24, 2018","2,553.95","2,577.80","2,600.95","2,529.30","688.66K","-0.09%"
"Sep 21, 2018","2,556.25","2,643.95","2,670.80","2,441.10","1.41M","-1.95%"
"Sep 19, 2018","2,607.10","2,603.40","2,636.00","2,571.00","869.95K","0.89%"
"Sep 18, 2018","2,584.15","2,579.90","2,637.00","2,570.00","1.11M","0.61%"
"Sep 17, 2018","2,568.50","2,581.00","2,615.00","2,547.90","691.77K","-0.52%"
"Sep 14, 2018","2,581.85","2,555.90","2,595.00","2,550.05","677.33K","2.08%"
"Sep 12, 2018","2,529.15","2,526.00","2,574.45","2,487.60","1.25M","0.19%"
"Sep 11, 2018","2,524.45","2,578.45","2,586.45","2,507.10","1.14M","-1.54%"
"Sep 10, 2018","2,563.90","2,623.80","2,659.80","2,555.00","1.32M","-2.61%"
"Sep 07, 2018","2,632.50","2,575.00","2,644.30","2,545.60","1.31M","2.55%"
"Sep 06, 2018","2,566.95","2,584.00","2,620.00","2,555.10","1.08M","-0.03%"
"Sep 05, 2018","2,567.70","2,549.30","2,590.00","2,518.50","1.13M","0.97%"
"Sep 04, 2018","2,543.10","2,595.00","2,615.00","2,537.05","1.04M","-1.94%"
"Sep 03, 2018","2,593.40","2,510.00","2,632.00","2,495.00","3.04M","4.07%"
"Aug 31, 2018","2,492.00","2,397.00","2,499.00","2,395.00","1.98M","4.70%"
"Aug 30, 2018","2,380.15","2,385.00","2,417.95","2,375.05","1.08M","-0.16%"
"Aug 29, 2018","2,383.85","2,420.00","2,429.50","2,377.50","638.13K","-1.27%"
"Aug 28, 2018","2,414.50","2,450.00","2,480.00","2,407.05","750.41K","-1.17%"
"Aug 27, 2018","2,443.10","2,453.00","2,462.95","2,426.50","457.12K","-0.18%"
"Aug 24, 2018","2,447.45","2,475.00","2,477.40","2,425.60","576.70K","-0.66%"
"Aug 23, 2018","2,463.60","2,430.00","2,520.00","2,425.00","1.62M","2.18%"
"Aug 21, 2018","2,410.95","2,388.00","2,427.90","2,354.10","638.96K","1.27%"
"Aug 20, 2018","2,380.75","2,365.00","2,396.95","2,365.00","361.32K","0.70%"
"Aug 17, 2018","2,364.15","2,373.90","2,411.30","2,350.90","889.02K","0.45%"
"Aug 16, 2018","2,353.45","2,275.35","2,361.45","2,270.85","895.99K","3.29%"
"Aug 14, 2018","2,278.45","2,254.00","2,291.00","2,239.05","482.04K","1.64%"
"Aug 13, 2018","2,241.60","2,220.00","2,249.00","2,215.15","267.32K","1.23%"
"Aug 10, 2018","2,214.30","2,236.40","2,256.90","2,205.50","323.89K","-1.05%"
"Aug 09, 2018","2,237.70","2,263.90","2,263.90","2,205.05","390.70K","-0.35%"
"Aug 08, 2018","2,245.50","2,263.00","2,280.00","2,237.00","345.40K","-0.59%"
"Aug 07, 2018","2,258.80","2,249.90","2,281.45","2,245.05","499.91K","1.09%"
"Aug 06, 2018","2,234.40","2,285.00","2,325.00","2,228.20","835.78K","-2.05%"
"Aug 03, 2018","2,281.05","2,236.00","2,290.00","2,230.00","1.01M","2.39%"
"Aug 02, 2018","2,227.85","2,175.00","2,237.95","2,170.00","1.04M","2.40%"
"Aug 01, 2018","2,175.70","2,130.00","2,182.00","2,130.00","912.90K","2.25%"
"Jul 31, 2018","2,127.80","2,075.00","2,135.00","2,070.60","1.46M","2.93%"
"Jul 30, 2018","2,067.20","2,080.05","2,092.85","2,058.30","808.00K","-0.77%"
"Jul 27, 2018","2,083.20","2,135.00","2,135.00","2,067.40","896.32K","-2.32%"
"Jul 26, 2018","2,132.75","2,075.70","2,191.00","2,074.90","1.91M","2.13%"
"Jul 25, 2018","2,088.20","2,087.00","2,097.50","2,061.55","538.61K","0.51%"
"Jul 24, 2018","2,077.60","2,043.00","2,090.00","2,043.00","1.29M","1.76%"
"Jul 23, 2018","2,041.70","2,073.00","2,073.00","2,032.50","587.03K","-0.50%"
"Jul 20, 2018","2,051.90","2,026.00","2,073.00","2,020.00","755.78K","1.12%"
"Jul 19, 2018","2,029.20","2,077.80","2,077.80","2,025.00","762.72K","-1.76%"
"Jul 18, 2018","2,065.65","2,080.00","2,096.55","2,040.50","1.22M","0.02%"
"Jul 17, 2018","2,065.30","2,060.00","2,119.00","2,057.05","1.42M","-1.37%"
"Jul 16, 2018","2,093.95","2,223.10","2,223.10","2,069.95","3.72M","-9.74%"
"Jul 13, 2018","2,319.85","2,340.00","2,366.40","2,301.00","466.93K","-1.59%"
"Jul 12, 2018","2,357.25","2,326.70","2,387.65","2,326.65","1.31M","2.43%"
"Jul 11, 2018","2,301.35","2,301.00","2,333.00","2,275.00","820.07K","-0.88%"
"Jul 10, 2018","2,321.85","2,345.60","2,345.60","2,303.00","665.94K","-0.35%"
"Jul 09, 2018","2,330.05","2,282.00","2,335.00","2,281.95","729.90K","2.69%"
"Jul 06, 2018","2,269.05","2,300.00","2,319.90","2,255.85","556.22K","-1.29%"
"Jul 05, 2018","2,298.65","2,329.95","2,348.70","2,287.75","830.94K","-0.80%"
"Jul 04, 2018","2,317.25","2,273.80","2,338.00","2,273.80","1.07M","1.91%"
