"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 07, 2019","39.95","39.40","40.70","38.50","38.20M","1.65%"
"Nov 06, 2019","39.30","38.85","39.70","38.60","25.72M","0.51%"
"Nov 05, 2019","39.10","40.20","40.75","38.80","29.70M","-2.98%"
"Nov 04, 2019","40.30","39.50","41.20","39.50","45.82M","3.47%"
"Nov 01, 2019","38.95","36.70","39.40","36.55","46.39M","6.42%"
"Oct 31, 2019","36.60","37.40","38.35","36.00","27.77M","-2.01%"
"Oct 30, 2019","37.35","37.15","37.65","36.70","26.51M","0.95%"
"Oct 29, 2019","37.00","35.15","37.20","35.00","36.21M","5.26%"
"Oct 27, 2019","35.15","35.15","35.15","35.15","-","0.72%"
"Oct 25, 2019","34.90","34.50","35.15","34.05","23.88M","1.60%"
"Oct 24, 2019","34.35","35.30","35.75","34.20","28.57M","-2.28%"
"Oct 23, 2019","35.15","35.50","35.95","34.75","20.71M","-1.26%"
"Oct 22, 2019","35.60","36.20","37.30","35.40","36.09M","-1.66%"
"Oct 18, 2019","36.20","33.45","36.55","33.15","58.70M","7.90%"
"Oct 17, 2019","33.55","32.60","33.80","32.00","25.32M","2.29%"
"Oct 16, 2019","32.80","33.40","33.75","32.55","25.36M","-1.80%"
"Oct 15, 2019","33.40","32.50","34.45","31.60","55.29M","2.30%"
"Oct 14, 2019","32.65","32.65","33.05","32.30","21.45M","1.40%"
"Oct 11, 2019","32.20","32.00","32.80","31.60","28.85M","1.26%"
"Oct 10, 2019","31.80","32.20","32.45","31.60","21.41M","-2.60%"
"Oct 09, 2019","32.65","31.80","32.90","31.50","28.75M","1.56%"
"Oct 07, 2019","32.15","31.35","32.80","30.15","41.09M","3.21%"
"Oct 04, 2019","31.15","31.80","31.95","31.00","28.96M","-0.95%"
"Oct 03, 2019","31.45","31.60","32.30","31.10","28.42M","-2.02%"
"Oct 01, 2019","32.10","33.40","33.80","31.30","33.37M","-4.04%"
"Sep 30, 2019","33.45","32.60","33.65","31.65","39.37M","1.21%"
"Sep 27, 2019","33.05","34.20","34.30","32.70","29.29M","-3.50%"
"Sep 26, 2019","34.25","33.00","34.45","32.90","41.59M","4.26%"
"Sep 25, 2019","32.85","34.00","34.10","32.60","27.19M","-4.37%"
"Sep 24, 2019","34.35","34.75","34.95","34.20","20.53M","-1.58%"
"Sep 23, 2019","34.90","35.55","36.05","34.20","37.08M","1.45%"
"Sep 20, 2019","34.40","32.05","34.90","31.40","77.26M","8.01%"
"Sep 19, 2019","31.85","33.50","33.50","31.50","34.92M","-4.64%"
"Sep 18, 2019","33.40","33.80","34.15","32.80","44.27M","0.00%"
"Sep 17, 2019","33.40","34.30","36.20","33.15","92.62M","0.15%"
"Sep 16, 2019","33.35","33.55","33.80","33.15","21.32M","-1.33%"
"Sep 13, 2019","33.80","33.85","34.00","32.40","30.33M","0.15%"
"Sep 12, 2019","33.75","34.20","35.05","33.60","29.60M","-1.03%"
"Sep 11, 2019","34.10","32.95","34.45","32.95","27.35M","3.65%"
"Sep 09, 2019","32.90","32.90","33.55","32.15","25.26M","-0.30%"
"Sep 06, 2019","33.00","32.50","33.20","32.05","23.73M","1.69%"
"Sep 05, 2019","32.45","32.65","33.25","32.10","31.68M","0.62%"
"Sep 04, 2019","32.25","30.40","32.50","30.10","38.87M","5.91%"
"Sep 03, 2019","30.45","30.80","31.25","30.15","20.77M","-2.40%"
"Aug 30, 2019","31.20","31.75","32.30","30.40","40.03M","-0.32%"
"Aug 29, 2019","31.30","30.95","31.75","30.00","38.02M","0.64%"
"Aug 28, 2019","31.10","32.75","32.75","30.85","24.74M","-5.33%"
"Aug 27, 2019","32.85","31.80","33.20","31.60","36.15M","2.98%"
"Aug 26, 2019","31.90","31.95","32.30","29.80","35.89M","1.75%"
"Aug 23, 2019","31.35","29.60","31.70","29.55","33.58M","4.33%"
"Aug 22, 2019","30.05","31.30","31.75","29.70","40.63M","-5.65%"
"Aug 21, 2019","31.85","34.20","34.55","31.30","37.66M","-8.08%"
"Aug 20, 2019","34.65","36.20","36.20","34.35","20.62M","-3.88%"
"Aug 19, 2019","36.05","36.50","36.65","35.70","18.05M","-0.41%"
"Aug 16, 2019","36.20","36.80","36.80","35.95","22.92M","-2.16%"
"Aug 14, 2019","37.00","37.00","37.75","36.40","35.08M","1.51%"
"Aug 13, 2019","36.45","38.00","39.10","35.80","53.61M","-6.06%"
"Aug 09, 2019","38.80","39.00","39.95","38.50","21.90M","-0.13%"
"Aug 08, 2019","38.85","39.10","39.50","37.70","30.94M","-0.51%"
"Aug 07, 2019","39.05","40.35","40.65","38.85","20.97M","-3.70%"
"Aug 06, 2019","40.55","39.40","41.00","39.35","17.85M","1.63%"
"Aug 05, 2019","39.90","40.20","40.85","39.10","22.89M","-2.44%"
"Aug 02, 2019","40.90","41.65","41.65","39.85","29.68M","-2.85%"
"Aug 01, 2019","42.10","42.30","42.55","41.40","15.75M","-1.52%"
"Jul 31, 2019","42.75","41.00","42.95","40.80","25.13M","2.76%"
"Jul 30, 2019","41.60","44.05","44.55","41.20","26.77M","-5.88%"
"Jul 29, 2019","44.20","45.20","45.40","43.50","13.85M","-2.21%"
"Jul 26, 2019","45.20","43.35","45.55","42.85","27.24M","4.75%"
"Jul 25, 2019","43.15","43.70","44.30","42.85","18.99M","-1.03%"
"Jul 24, 2019","43.60","45.85","46.20","43.30","26.22M","-5.32%"
"Jul 23, 2019","46.05","46.15","46.45","45.50","12.98M","-0.43%"
"Jul 22, 2019","46.25","44.60","46.45","44.30","18.68M","3.70%"
"Jul 19, 2019","44.60","45.75","46.10","44.30","17.88M","-2.09%"
"Jul 18, 2019","45.55","47.00","47.15","45.45","17.82M","-3.39%"
"Jul 17, 2019","47.15","47.15","47.70","46.70","14.98M","-0.21%"
"Jul 16, 2019","47.25","46.75","47.40","46.50","15.56M","1.39%"
"Jul 15, 2019","46.60","47.45","47.50","46.15","16.95M","-1.27%"
"Jul 12, 2019","47.20","46.70","48.20","46.30","23.37M","0.96%"
"Jul 11, 2019","46.75","46.50","47.05","45.50","27.35M","2.07%"
"Jul 10, 2019","45.80","47.15","47.30","45.15","24.28M","-2.35%"
"Jul 09, 2019","46.90","46.45","47.10","46.20","18.24M","1.30%"
"Jul 08, 2019","46.30","48.45","48.95","46.10","33.13M","-4.24%"
"Jul 05, 2019","48.35","52.10","52.20","47.60","30.13M","-6.84%"
"Jul 04, 2019","51.90","51.90","52.20","51.20","16.53M","0.39%"
"Jul 03, 2019","51.70","51.30","52.60","50.40","22.33M","0.88%"
"Jul 02, 2019","51.25","51.15","51.70","50.50","16.73M","0.29%"
"Jul 01, 2019","51.10","51.05","51.80","50.10","18.88M","0.69%"
"Jun 28, 2019","50.75","52.30","52.75","50.20","22.26M","-2.78%"
"Jun 27, 2019","52.20","52.50","52.80","51.50","20.43M","-0.67%"
"Jun 26, 2019","52.55","50.00","52.85","49.80","27.49M","4.37%"
"Jun 25, 2019","50.35","49.15","50.60","48.50","20.01M","2.44%"
"Jun 24, 2019","49.15","49.90","50.85","48.60","21.21M","-1.80%"
"Jun 21, 2019","50.05","49.55","50.40","49.10","24.42M","0.91%"
"Jun 20, 2019","49.60","47.85","49.85","47.20","28.08M","3.87%"
"Jun 19, 2019","47.75","48.85","49.45","46.80","32.62M","0.21%"
"Jun 18, 2019","47.65","48.00","48.40","47.00","21.69M","-0.10%"
"Jun 17, 2019","47.70","50.00","50.10","47.55","24.96M","-5.36%"
"Jun 14, 2019","50.40","51.45","51.90","50.00","17.91M","-2.04%"
"Jun 13, 2019","51.45","51.35","51.95","49.75","34.96M","2.18%"
"Jun 12, 2019","50.35","49.65","51.50","49.40","23.30M","1.51%"
"Jun 11, 2019","49.60","48.50","49.85","48.05","16.53M","2.90%"
"Jun 10, 2019","48.20","48.65","49.40","47.55","15.44M","-0.21%"
"Jun 07, 2019","48.30","48.70","49.70","47.75","22.13M","-0.82%"
"Jun 06, 2019","48.70","50.55","50.80","48.35","18.74M","-3.56%"
"Jun 04, 2019","50.50","51.25","52.25","49.90","23.15M","-1.46%"
"Jun 03, 2019","51.25","50.15","51.60","49.10","21.13M","2.19%"
"May 31, 2019","50.15","50.00","51.10","48.40","38.81M","-0.79%"
"May 30, 2019","50.55","51.85","51.85","49.80","21.45M","-1.56%"
"May 29, 2019","51.35","53.00","53.10","50.80","16.36M","-3.57%"
"May 28, 2019","53.25","54.05","54.30","52.80","16.38M","-0.65%"
"May 27, 2019","53.60","52.10","53.90","51.60","23.07M","3.78%"
"May 24, 2019","51.65","49.90","51.95","48.75","22.74M","5.30%"
"May 23, 2019","49.05","51.95","52.80","48.70","25.56M","-3.54%"
"May 22, 2019","50.85","50.85","51.15","49.20","15.94M","0.89%"
"May 21, 2019","50.40","51.75","52.00","50.00","11.36M","-2.04%"
"May 20, 2019","51.45","49.90","51.75","48.70","22.69M","7.97%"
"May 17, 2019","47.65","48.00","48.25","47.05","12.54M","-0.73%"
"May 16, 2019","48.00","46.45","48.40","46.10","23.39M","3.90%"
"May 15, 2019","46.20","48.15","48.85","45.90","28.96M","-3.25%"
"May 14, 2019","47.75","50.50","50.50","47.55","40.36M","-5.91%"
"May 13, 2019","50.75","52.60","52.95","50.20","14.21M","-3.33%"
"May 10, 2019","52.50","52.60","53.50","51.60","24.84M","0.67%"
"May 09, 2019","52.15","52.75","53.35","51.90","15.58M","-1.32%"
"May 08, 2019","52.85","52.60","53.95","52.30","18.83M","-0.28%"
"May 07, 2019","53.00","55.75","55.90","52.65","19.60M","-3.72%"
"May 06, 2019","55.05","55.00","55.60","54.10","18.67M","-3.34%"
"May 03, 2019","56.95","56.45","57.20","55.75","18.24M","1.24%"
"May 02, 2019","56.25","56.00","56.70","55.35","16.40M","0.81%"
"Apr 30, 2019","55.80","56.70","56.85","54.15","34.71M","-1.59%"
"Apr 26, 2019","56.70","56.70","58.50","56.40","32.37M","0.44%"
"Apr 25, 2019","56.45","56.25","56.90","55.90","22.83M","0.00%"
"Apr 24, 2019","56.45","54.85","57.05","54.05","23.74M","3.29%"
"Apr 23, 2019","54.65","56.50","57.00","54.35","20.60M","-3.45%"
"Apr 22, 2019","56.60","57.20","57.35","56.30","16.97M","-1.31%"
"Apr 18, 2019","57.35","59.00","59.10","56.15","29.81M","-2.30%"
"Apr 16, 2019","58.70","59.20","59.25","58.30","17.62M","-0.34%"
"Apr 15, 2019","58.90","57.25","59.40","57.10","27.82M","3.33%"
"Apr 12, 2019","57.00","56.90","57.35","56.25","16.97M","0.44%"
