"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 27, 2020","234.60","237.00","237.40","234.30","6.84M","-1.49%"
"Jan 24, 2020","238.15","237.40","239.10","237.00","6.80M","0.11%"
"Jan 23, 2020","237.90","238.10","238.75","236.90","6.12M","-0.06%"
"Jan 22, 2020","238.05","239.60","239.60","237.10","7.65M","-0.17%"
"Jan 21, 2020","238.45","241.45","241.45","238.00","9.57M","-1.43%"
"Jan 20, 2020","241.90","240.05","243.25","240.05","8.02M","0.81%"
"Jan 17, 2020","239.95","240.75","242.10","239.40","7.39M","-0.33%"
"Jan 16, 2020","240.75","242.50","243.90","240.10","9.37M","-0.68%"
"Jan 15, 2020","242.40","242.55","243.00","241.10","5.48M","-0.35%"
"Jan 14, 2020","243.25","240.25","243.80","238.30","11.84M","1.67%"
"Jan 13, 2020","239.25","238.50","240.50","238.25","12.24M","0.53%"
"Jan 10, 2020","238.00","237.60","238.75","236.80","9.97M","0.93%"
"Jan 09, 2020","235.80","235.60","236.60","235.05","9.45M","0.68%"
"Jan 08, 2020","234.20","234.00","235.80","233.25","7.04M","-0.49%"
"Jan 07, 2020","235.35","236.05","237.90","234.60","8.42M","0.11%"
"Jan 06, 2020","235.10","237.50","238.30","235.00","7.64M","-1.43%"
"Jan 03, 2020","238.50","241.00","241.00","238.00","9.28M","-0.56%"
"Jan 02, 2020","239.85","238.20","240.95","238.10","8.40M","0.73%"
"Jan 01, 2020","238.10","238.60","238.60","237.10","4.21M","0.17%"
"Dec 31, 2019","237.70","238.55","238.95","237.40","7.14M","-0.21%"
"Dec 30, 2019","238.20","238.00","240.90","237.50","13.17M","0.55%"
"Dec 27, 2019","236.90","237.50","238.45","236.45","8.71M","0.04%"
"Dec 26, 2019","236.80","238.90","239.40","236.35","14.46M","-0.82%"
"Dec 24, 2019","238.75","239.00","240.20","238.20","7.90M","-0.06%"
"Dec 23, 2019","238.90","242.00","242.80","238.65","19.08M","-0.93%"
"Dec 20, 2019","241.15","244.35","245.10","240.15","13.96M","-1.31%"
"Dec 19, 2019","244.35","246.05","247.90","243.25","9.34M","-0.33%"
"Dec 18, 2019","245.15","240.60","247.35","239.75","17.13M","1.70%"
"Dec 17, 2019","241.05","237.50","241.70","237.50","15.92M","1.75%"
"Dec 16, 2019","236.90","243.00","243.40","236.35","12.01M","-1.95%"
"Dec 13, 2019","241.60","240.00","242.50","239.20","8.21M","1.28%"
"Dec 12, 2019","238.55","238.05","240.20","237.60","10.31M","0.40%"
"Dec 11, 2019","237.60","235.60","238.80","235.60","13.80M","0.85%"
"Dec 10, 2019","235.60","241.60","241.70","235.00","15.38M","-2.42%"
"Dec 09, 2019","241.45","243.00","243.30","241.00","6.72M","-0.78%"
"Dec 06, 2019","243.35","247.00","247.15","242.50","10.37M","-1.46%"
"Dec 05, 2019","246.95","243.15","247.50","243.10","11.27M","1.56%"
"Dec 04, 2019","243.15","243.50","244.05","242.00","11.95M","-0.37%"
"Dec 03, 2019","244.05","244.95","245.80","242.65","8.13M","-0.37%"
"Dec 02, 2019","244.95","246.00","246.90","244.55","9.97M","-0.59%"
"Nov 29, 2019","246.40","246.75","247.40","245.00","9.81M","-0.12%"
"Nov 28, 2019","246.70","247.30","247.95","245.65","10.99M","-0.10%"
"Nov 27, 2019","246.95","249.75","250.05","246.60","8.84M","-0.88%"
"Nov 26, 2019","249.15","248.65","250.40","247.70","19.78M","0.57%"
"Nov 25, 2019","247.75","247.75","248.40","246.25","10.59M","0.04%"
"Nov 22, 2019","247.65","247.15","252.65","246.65","16.37M","0.79%"
"Nov 21, 2019","245.70","251.40","251.40","245.05","10.39M","-1.99%"
"Nov 20, 2019","250.70","249.30","251.30","246.70","9.98M","0.56%"
"Nov 19, 2019","249.30","251.75","251.80","248.80","12.15M","-0.58%"
"Nov 18, 2019","250.75","251.45","252.25","248.75","7.86M","0.04%"
"Nov 15, 2019","250.65","254.25","255.75","250.00","16.74M","-1.28%"
