"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 14, 2019","256.85","259.35","259.70","255.00","4.49M","-0.41%"
"Mar 13, 2019","257.90","262.50","265.60","256.20","7.22M","-1.32%"
"Mar 12, 2019","261.35","261.00","263.35","260.15","6.29M","0.62%"
"Mar 11, 2019","259.75","259.00","260.90","257.45","7.35M","0.80%"
"Mar 08, 2019","257.70","261.10","262.25","256.55","27.34M","-4.15%"
"Mar 07, 2019","268.85","280.00","280.30","267.50","8.10M","-3.10%"
"Mar 06, 2019","277.45","274.40","285.90","273.10","21.51M","1.74%"
"Mar 05, 2019","272.70","280.50","280.99","271.50","18.02M","-3.22%"
"Mar 01, 2019","281.77","278.18","283.76","274.12","9.38M","1.84%"
"Feb 28, 2019","276.68","281.18","282.52","274.95","12.57M","-1.47%"
"Feb 27, 2019","280.80","285.19","287.89","279.30","10.68M","-3.42%"
"Feb 26, 2019","290.74","288.38","291.71","285.94","5.07M","0.58%"
"Feb 25, 2019","289.05","285.60","290.02","284.44","6.24M","1.76%"
"Feb 22, 2019","284.06","281.25","285.00","280.12","4.26M","1.12%"
"Feb 21, 2019","280.91","279.60","282.60","278.10","3.43M","0.63%"
"Feb 20, 2019","279.15","272.40","280.50","270.90","5.88M","2.41%"
"Feb 19, 2019","272.59","279.41","281.55","271.65","4.09M","-3.23%"
"Feb 18, 2019","281.70","284.10","284.10","278.06","4.64M","-0.13%"
"Feb 15, 2019","282.07","281.44","283.01","277.61","4.70M","0.27%"
"Feb 14, 2019","281.32","282.30","283.80","280.46","4.10M","-0.63%"
"Feb 13, 2019","283.09","281.10","284.77","279.94","4.40M","0.65%"
"Feb 12, 2019","281.25","280.61","282.19","276.26","3.97M","0.52%"
"Feb 11, 2019","279.79","278.18","283.05","277.27","3.96M","0.10%"
"Feb 08, 2019","279.52","278.62","281.18","276.52","1.87M","-0.24%"
"Feb 07, 2019","280.20","279.00","280.88","277.24","2.99M","0.38%"
"Feb 06, 2019","279.15","276.86","281.21","276.56","2.91M","1.02%"
"Feb 05, 2019","276.34","277.50","279.15","274.35","3.28M","-0.75%"
"Feb 04, 2019","278.44","277.50","281.02","276.07","4.19M","-0.08%"
"Feb 01, 2019","278.66","277.57","279.34","272.62","4.49M","0.64%"
"Jan 31, 2019","276.90","274.50","278.55","272.48","10.26M","1.64%"
"Jan 30, 2019","272.44","269.25","275.74","268.50","9.88M","1.07%"
"Jan 29, 2019","269.55","267.00","270.60","264.79","6.16M","1.20%"
"Jan 28, 2019","266.36","265.76","272.02","265.69","9.20M","0.48%"
"Jan 25, 2019","265.09","261.19","268.76","261.00","6.98M","0.49%"
"Jan 24, 2019","263.81","262.65","264.75","259.88","5.64M","0.06%"
"Jan 23, 2019","263.66","261.49","266.85","261.00","13.25M","1.45%"
"Jan 22, 2019","259.88","252.60","262.20","252.00","8.91M","2.58%"
"Jan 21, 2019","253.35","255.00","258.68","249.90","20.83M","-2.41%"
"Jan 18, 2019","259.61","252.00","260.62","250.05","13.46M","3.20%"
"Jan 17, 2019","251.55","252.75","253.95","248.70","7.05M","-0.34%"
"Jan 16, 2019","252.41","248.85","254.85","246.79","13.20M","2.05%"
"Jan 15, 2019","247.35","239.25","249.22","236.29","20.09M","5.52%"
"Jan 14, 2019","234.41","247.54","248.32","233.51","9.22M","-4.92%"
"Jan 11, 2019","246.53","244.20","247.43","242.62","2.13M","0.91%"
"Jan 10, 2019","244.31","248.10","248.29","242.25","4.13M","-0.99%"
"Jan 09, 2019","246.75","243.41","249.45","243.41","5.24M","1.06%"
"Jan 08, 2019","244.16","243.75","245.62","241.95","2.78M","0.40%"
"Jan 07, 2019","243.19","244.57","245.06","241.72","2.54M","-0.06%"
"Jan 04, 2019","243.34","243.38","245.14","239.74","3.21M","-0.32%"
"Jan 03, 2019","244.12","245.25","245.96","242.29","4.72M","-0.02%"
"Jan 02, 2019","244.16","246.60","248.47","242.25","4.41M","-0.34%"
"Jan 01, 2019","244.99","248.06","249.56","244.05","2.02M","-1.27%"
"Dec 31, 2018","248.14","248.25","250.35","246.79","2.85M","0.24%"
"Dec 28, 2018","247.54","244.65","249.68","244.35","2.97M","0.79%"
"Dec 27, 2018","245.59","245.85","248.51","243.00","6.76M","0.40%"
"Dec 26, 2018","244.61","244.28","245.47","239.51","3.14M","-0.17%"
"Dec 24, 2018","245.03","242.03","247.88","241.05","5.64M","1.43%"
"Dec 21, 2018","241.57","249.90","251.10","240.56","13.10M","-3.35%"
"Dec 20, 2018","249.94","252.19","255.00","249.26","3.21M","-2.19%"
"Dec 19, 2018","255.53","251.29","256.69","248.55","4.99M","1.69%"
"Dec 18, 2018","251.29","251.44","253.80","249.41","4.93M","-1.34%"
"Dec 17, 2018","254.70","251.96","256.31","250.80","4.58M","1.95%"
"Dec 14, 2018","249.82","254.25","257.25","249.22","6.40M","-1.64%"
"Dec 13, 2018","253.99","248.25","257.96","246.75","6.86M","2.61%"
"Dec 12, 2018","247.54","247.35","249.00","245.96","3.51M","0.63%"
"Dec 11, 2018","246.00","244.05","250.35","243.60","5.90M","0.43%"
"Dec 10, 2018","244.95","246.22","252.38","243.82","4.26M","-2.01%"
"Dec 07, 2018","249.97","249.60","252.26","243.34","4.63M","0.49%"
"Dec 06, 2018","248.74","249.94","252.34","246.75","3.12M","-1.43%"
"Dec 05, 2018","252.34","249.75","254.03","246.11","5.13M","0.45%"
"Dec 04, 2018","251.21","246.19","255.94","244.28","7.96M","2.04%"
"Dec 03, 2018","246.19","243.75","247.12","242.29","3.56M","1.11%"
"Nov 30, 2018","243.49","236.29","244.80","235.28","8.50M","3.10%"
"Nov 29, 2018","236.18","235.50","237.49","232.20","3.90M","1.49%"
"Nov 28, 2018","232.72","235.46","236.66","231.94","8.46M","-0.56%"
"Nov 27, 2018","234.04","237.64","241.72","233.25","5.73M","-2.01%"
"Nov 26, 2018","238.84","227.55","239.93","226.99","9.33M","3.70%"
"Nov 22, 2018","230.32","236.25","239.10","229.50","4.12M","-2.25%"
"Nov 21, 2018","235.61","240.00","240.00","234.94","3.47M","-2.22%"
"Nov 20, 2018","240.97","248.18","248.18","240.07","3.45M","-3.47%"
"Nov 19, 2018","249.64","244.12","251.55","241.12","3.76M","2.04%"
"Nov 16, 2018","244.65","242.62","247.80","242.62","3.64M","0.94%"
"Nov 15, 2018","242.36","243.11","247.88","241.24","4.47M","-0.43%"
"Nov 14, 2018","243.41","243.75","244.57","238.99","2.44M","-0.49%"
"Nov 13, 2018","244.61","242.62","245.78","240.75","3.05M","0.87%"
"Nov 12, 2018","242.51","243.56","244.88","241.35","3.45M","-0.46%"
"Nov 09, 2018","243.64","246.00","246.00","238.24","6.16M","-0.15%"
"Nov 07, 2018","244.01","244.05","245.81","243.41","190.05K","0.14%"
"Nov 06, 2018","243.68","243.60","245.14","240.82","3.05M","0.25%"
"Nov 05, 2018","243.07","236.32","244.12","235.57","3.41M","1.79%"
"Nov 02, 2018","238.80","246.75","248.70","237.79","4.88M","-3.41%"
"Nov 01, 2018","247.24","249.71","249.71","241.88","3.34M","-0.47%"
"Oct 31, 2018","248.40","246.15","250.31","241.57","4.01M","1.13%"
"Oct 30, 2018","245.62","246.75","250.99","244.24","4.94M","-0.61%"
